2128.14  1119
2147.83  1141
2167.7  1159
2187.76  1102
2208  1166
2228.44  1065
2249.05  1116
2269.86  1097
2290.87  1088
2312.06  1136
2333.46  1106
2355.05  1098
2376.84  1118
2398.83  1067
2421.03  985
2443.43  1068
2466.04  986
2488.86  1072
2511.89  1008
2535.13  988
2558.59  1007
2582.26  1072
2606.15  1045
2630.27  1019
2654.61  978
2679.17  1019
2703.96  951
2728.98  1002
2754.23  984
2779.71  1017
2805.43  973
2831.39  1030
2857.59  941
2884.03  957
2910.72  885
2937.65  966
2964.83  877
2992.26  931
3019.95  913
3047.89  916
3076.1  952
3104.56  900
3133.29  880
3162.28  839
3191.54  860
3221.07  896
3250.87  872
3280.95  862
3311.31  924
3341.95  823
3372.87  832
3404.08  846
3435.58  850
3467.37  850
3499.45  812
3531.83  862
3564.51  774
3597.49  814
3630.78  809
3664.38  773
3698.28  846
3732.5  766
3767.04  761
3801.89  753
3837.07  795
3872.58  769
3908.41  727
3944.57  751
3981.07  717
4017.91  700
4055.09  750
4092.61  709
4130.48  739
4168.69  704
4207.27  691
4246.2  720
4285.49  713
4325.14  689
4365.16  682
4405.55  601
4446.31  672
4487.45  669
4528.98  645
4570.88  614
4613.18  616
4655.86  626
4698.94  630
4742.42  631
4786.3  565
4830.59  600
4875.28  605
4920.4  572
4965.92  580
5011.87  559
5058.25  588
5105.05  557
5152.29  539
5199.96  543
5248.07  530
5296.63  516
5345.64  533
5395.11  528
5445.03  493
5495.41  489
5546.26  499
5597.58  554
5649.37  490
5701.64  485
5754.4  472
5807.64  528
5861.38  473
5915.62  456
5970.35  443
6025.6  389
6081.35  417
6137.62  404
6194.41  396
6251.73  398
6309.57  387
6367.96  362
6426.88  415
6486.34  350
6546.36  336
6606.93  355
6668.07  358
6729.77  352
6792.04  315
6854.88  338
6918.31  324
6982.32  278
7046.93  320
7112.14  287
7177.94  287
7244.36  283
7311.39  266
7379.04  254
7447.32  276
7516.23  261
7585.78  269
7655.97  225
7726.81  210
7798.3  215
7870.46  212
7943.28  195
8016.78  180
8090.96  189
8165.82  189
8241.38  150
8317.64  198
8394.6  159
8472.27  148
8550.67  153
8629.79  136
8709.64  124
8790.23  101
8871.56  98
8953.65  105
9036.49  93
9120.11  81
9204.5  70
9289.66  60
9375.62  61
9462.37  54
9549.93  31
9638.29  40
9727.47  20
9817.48  15
9908.32  8
10000  2
10092.5  0
10185.9  0
10280.2  0
10375.3  0
10471.3  0
10568.2  0
10666  0
10764.7  0
10864.3  0
10964.8  0
11066.2  0
11168.6  0
11272  0
11376.3  0
11481.5  0
11587.8  0
11695  0
11803.2  0
11912.4  0
12022.6  0
12133.9  0
12246.2  0
12359.5  0
12473.8  0
12589.3  0
12705.7  0
12823.3  0
12942  0
13061.7  0
13182.6  0
13304.5  0
13427.6  0
13551.9  0
13677.3  0
13803.8  0
13931.6  0
14060.5  0
14190.6  0
14321.9  0
14454.4  0
14588.1  0
14723.1  0
14859.4  0
14996.8  0
15135.6  0
15275.7  0
15417  0
15559.7  0
15703.6  0
15848.9  0
15995.6  0
16143.6  0
16293  0
16443.7  0
16595.9  0
16749.4  0
16904.4  0
17060.8  0
17218.7  0
17378  0
17538.8  0
17701.1  0
17864.9  0
18030.2  0
18197  0
18365.4  0
18535.3  0
18706.8  0
18879.9  0
19054.6  0
19230.9  0
19408.9  0
19588.4  0
19769.7  0
19952.6  0
20137.2  0
20323.6  0
20511.6  0
20701.4  0
20893  0
21086.3  0
21281.4  0
21478.3  0
21677  0
21877.6  0
22080  0
22284.4  0
22490.5  0
22698.6  0
22908.7  0
23120.6  0
23334.6  0
23550.5  0
23768.4  0
23988.3  0
24210.3  0
24434.3  0
24660.4  0
24888.6  0
25118.9  0
25351.3  0
25585.9  0
25822.6  0
26061.5  0
26302.7  0
26546.1  0
26791.7  0
27039.6  0
27289.8  0
27542.3  0
27797.1  0
28054.3  0
28313.9  0
28575.9  0
28840.3  0
29107.2  0
29376.5  0
29648.3  0
29922.6  0
30199.5  0
30478.9  0
30761  0
31045.6  0
31332.9  0
31622.8  0
31915.4  0
32210.7  0
32508.7  0
32809.5  0
33113.1  0
33419.5  0
33728.7  0
34040.8  0
34355.8  0
34673.7  0
34994.5  0
35318.3  0
35645.1  0
35974.9  0
36307.8  0
36643.8  0
36982.8  0
37325  0
37670.4  0
38018.9  0
38370.7  0
38725.8  0
39084.1  0
39445.7  0
39810.7  0
40179.1  0
40550.9  0
40926.1  0
41304.8  0
41686.9  0
42072.7  0
42462  0
42854.9  0
43251.4  0
43651.6  0
44055.5  0
44463.1  0
44874.5  0
45289.8  0
45708.8  0
46131.8  0
46558.6  0
46989.4  0
47424.2  0
47863  0
48305.9  0
48752.8  0
49204  0
49659.2  0
50118.7  0
50582.5  0
51050.5  0
51522.9  0
51999.6  0
52480.7  0
52966.3  0
53456.4  0
53951.1  0
54450.3  0
54954.1  0
55462.6  0
55975.8  0
56493.7  0
57016.4  0
57544  0
58076.4  0
58613.8  0
59156.2  0
59703.5  0
60256  0
60813.5  0
61376.2  0
61944.1  0
62517.3  0
63095.7  0
63679.6  0
64268.8  0
64863.4  0
65463.6  0
66069.3  0
66680.7  0
67297.7  0
67920.4  0
68548.8  0
69183.1  0
69823.2  0
70469.3  0
71121.4  0
71779.4  0
72443.6  0
73113.9  0
73790.4  0
74473.2  0
75162.3  0
75857.8  0
76559.7  0
77268.1  0
77983  0
78704.6  0
79432.8  0
80167.8  0
80909.6  0
81658.2  0
82413.8  0
83176.4  0
83946  0
84722.7  0
85506.7  0
86297.9  0
87096.4  0
87902.3  0
88715.6  0
89536.5  0
90364.9  0
91201.1  0
92045  0
92896.6  0
93756.2  0
94623.7  0
95499.3  0
96382.9  0
97274.7  0
98174.8  0
99083.2  0
100000  0
100925  0
101859  0
102802  0
103753  0
104713  0
105682  0
106660  0
107647  0
108643  0
109648  0
110662  0
111686  0
112720  0
113763  0
114815  0
115878  0
116950  0
118032  0
119124  0
120226  0
121339  0
122462  0
123595  0
124738  0
125893  0
127057  0
128233  0
129420  0
130617  0
131826  0
133045  0
134276  0
135519  0
136773  0
138038  0
139316  0
140605  0
141906  0
143219  0
144544  0
145881  0
147231  0
148594  0
149968  0
151356  0
152757  0
154170  0
155597  0
157036  0
158489  0
159956  0
161436  0
162930  0
164437  0
165959  0
167494  0
169044  0
170608  0
172187  0
173780  0
175388  0
177011  0
178649  0
180302  0
181970  0
183654  0
185353  0
187068  0
188799  0
190546  0
192309  0
194089  0
195884  0
197697  0
199526  0
201372  0
203236  0
205116  0
207014  0
208930  0
210863  0
212814  0
214783  0
216770  0
218776  0
220800  0
222844  0
224905  0
226986  0
229087  0
231206  0
233346  0
235505  0
237684  0
239883  0
242103  0
244343  0
246604  0
248886  0
251189  0
253513  0
255859  0
258226  0
260615  0
263027  0
265461  0
267917  0
270396  0
272898  0
275423  0
277971  0
280543  0
283139  0
285759  0
288403  0
291072  0
293765  0
296483  0
299226  0
301995  0
304789  0
307610  0
310456  0
313329  0
316228  0
319154  0
322107  0
325087  0
328095  0
331131  0
334195  0
337287  0
340408  0
343558  0
346737  0
349945  0
353183  0
356451  0
359749  0
363078  0
366438  0
369828  0
373250  0
376704  0
380189  0
383707  0
387258  0
390841  0
394457  0
398107  0
401791  0
405509  0
409261  0
413048  0
416869  0
420727  0
424620  0
428549  0
432514  0
436516  0
440555  0
444631  0
448745  0
452898  0
457088  0
461318  0
465586  0
469894  0
474242  0
478630  0
483059  0
487528  0
492040  0
496592  0
501187  0
505825  0
510505  0
515229  0
519996  0
524807  0
529663  0
534564  0
539511  0
544503  0
549541  0
554626  0
559758  0
564937  0
570164  0
575440  0
580764  0
586138  0
591562  0
597035  0
602560  0
608135  0
613762  0
619441  0
625173  0
630957  0
636796  0
642688  0
648634  0
654636  0
660693  0
666807  0
672977  0
679204  0
685488  0
691831  0
698232  0
704693  0
711214  0
717794  0
724436  0
731139  0
737904  0
744732  0
751623  0
758578  0
765597  0
772681  0
779830  0
787046  0
794328  0
801678  0
809096  0
816582  0
824138  0
831764  0
839460  0
847227  0
855067  0
862979  0
870964  0
879023  0
887156  0
895365  0
903649  0
912011  0
920450  0
928966  0
937562  0
946237  0
954993  0
963829  0
972747  0
981748  0
990832  0
1e+06   -
EN

# end
